name,specialties,city,experience,fee,photoUrl,rating,about,isAvailableForCallNow
Dr. Muhammad Jahangir Khan Afridi,"Pediatrician",Peshawar,15.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Muhammad Jahangir Khan Afridi is a dedicated professional with a passion for patient care.,True
Dr. Arif Hussain,"Pediatrician",Haripur,13.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Arif Hussain is a dedicated professional with a passion for patient care.,True
Dr. Ouun Ali,"Family Medicine",Haripur,10.0,700.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,50.0,Dr. Dr. Ouun Ali is a dedicated professional with a passion for patient care.,False
Dr. Muhammad Adnan,"General Physician",No Address Available,2.0,300.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Muhammad Adnan is a dedicated professional with a passion for patient care.,False
Dr. Javeeda Hashmi,"General Physician",Haripur,5.0,400.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Javeeda Hashmi is a dedicated professional with a passion for patient care.,False
Dr. Anfal Tahir,"General Physician",Haripur,11.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Anfal Tahir is a dedicated professional with a passion for patient care.,True
Dr. Zahid Qamar,"General Physician",Haripur,6.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Zahid Qamar is a dedicated professional with a passion for patient care.,False
Prof. Dr. Abdullah Naeem Syed,"Eye Surgeon, Eye Specialist",Haripur,20.0,2000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,97.0,Dr. Prof. Dr. Abdullah Naeem Syed is a dedicated professional with a passion for patient care.,False
Dr. Sunita Nankani,"Dermatologist",Hyderabad,11.0,600.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,98.0,Dr. Dr. Sunita Nankani is a dedicated professional with a passion for patient care.,True
Dr. Rauf Haroon Memon,"Dermatologist",Hyderabad,10.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Rauf Haroon Memon is a dedicated professional with a passion for patient care.,True
Dr. Farid Shaikh,"Dermatologist, Dermatologist",Hyderabad,38.0,1300.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,96.0,Dr. Dr. Farid Shaikh is a dedicated professional with a passion for patient care.,True
Asst. Prof. Dr. Quratulain Memon,"Dermatologist",Hyderabad,6.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Asst. Prof. Dr. Quratulain Memon is a dedicated professional with a passion for patient care.,True
Dr. Zulfiqar Ali,"Dermatologist",Hyderabad,6.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,98.0,Dr. Dr. Zulfiqar Ali is a dedicated professional with a passion for patient care.,True
Dr. Sana Mughal,"Dermatologist",Hyderabad,5.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Sana Mughal is a dedicated professional with a passion for patient care.,False
Dr. Mehak Shaikh,"Dermatologist",Hyderabad,4.0,800.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Mehak Shaikh is a dedicated professional with a passion for patient care.,True
Dr. Asma Hassan,"Dermatologist",Hyderabad,6.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Asma Hassan is a dedicated professional with a passion for patient care.,True
Dr. Deepa Rajani,"Dermatologist",Hyderabad,6.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,97.0,Dr. Dr. Deepa Rajani is a dedicated professional with a passion for patient care.,True
Dr. Sadaf Riaz,"Dermatologist",Hyderabad,5.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Sadaf Riaz is a dedicated professional with a passion for patient care.,False
Dr. Faryal Hussain Memon,"Dermatologist",No Address Available,10.0,2000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,96.0,Dr. Dr. Faryal Hussain Memon is a dedicated professional with a passion for patient care.,True
Dr. Abida Ishtiaq,"Dermatologist",No Address Available,15.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Abida Ishtiaq is a dedicated professional with a passion for patient care.,False
Dr. Masood Uz Zaman,"Neurologist",Hyderabad,12.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,99.0,Dr. Dr. Masood Uz Zaman is a dedicated professional with a passion for patient care.,True
Dr. Rekha Kumari,"Neurologist",Hyderabad,5.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Rekha Kumari is a dedicated professional with a passion for patient care.,True
Dr. Bashir Ahmed Soomro,"Neurologist",No Address Available,32.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Bashir Ahmed Soomro is a dedicated professional with a passion for patient care.,False
Dr. Anwar M Qureshi,"Neurologist",Hyderabad,10.0,750.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Anwar M Qureshi is a dedicated professional with a passion for patient care.,False
Dr. Ambreen Ghori,"Gynecologist",Hyderabad,14.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Ambreen Ghori is a dedicated professional with a passion for patient care.,True
Asst. Prof. Dr. Anita Roshan,"Gynecologist",Hyderabad,11.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Asst. Prof. Dr. Anita Roshan is a dedicated professional with a passion for patient care.,True
Dr. Khalida Avesi,"Gynecologist",Hyderabad,12.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Khalida Avesi is a dedicated professional with a passion for patient care.,False
Dr. Erum Memon,"Gynecologist",Hyderabad,11.0,800.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,96.0,Dr. Dr. Erum Memon is a dedicated professional with a passion for patient care.,True
Dr. Sadia Kadir,"Gynecologist",No Address Available,10.0,800.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Sadia Kadir is a dedicated professional with a passion for patient care.,True
Dr. Razia Anees,"Gynecologist",Hyderabad,30.0,600.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,95.0,Dr. Dr. Razia Anees is a dedicated professional with a passion for patient care.,True
Dr. Haleema Sadia,"Gynecologist",No Address Available,7.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Haleema Sadia is a dedicated professional with a passion for patient care.,True
Dr. Anila Mujadid Qureshi,"Gynecologist",Hyderabad,9.0,800.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,83.0,Dr. Dr. Anila Mujadid Qureshi is a dedicated professional with a passion for patient care.,False
Dr. Huma Soomro,"Gynecologist",Hyderabad,10.0,2000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Huma Soomro is a dedicated professional with a passion for patient care.,True
Dr. Kiran,"Gynecologist",Hyderabad,8.0,2000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Kiran is a dedicated professional with a passion for patient care.,False
Dr. Ruksana Soomro,"Gynecologist",Hyderabad,7.0,2000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Ruksana Soomro is a dedicated professional with a passion for patient care.,True
Dr. Shaista Asif,"Gynecologist",Hyderabad,12.0,800.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Shaista Asif is a dedicated professional with a passion for patient care.,True
Assoc. Prof. Dr. Imran Memon,"Urologist",Hyderabad,7.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,97.0,Dr. Assoc. Prof. Dr. Imran Memon is a dedicated professional with a passion for patient care.,False
Dr. Salman Manzoor,"Urologist",Hyderabad,5.0,800.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Salman Manzoor is a dedicated professional with a passion for patient care.,False
Dr. Kashif Ud Din Qayum Soomro,"Urologist, Andrologist, Sexologist",Hyderabad,8.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Kashif Ud Din Qayum Soomro is a dedicated professional with a passion for patient care.,True
Dr. Zainab,"Gastroenterologist",No Address Available,7.0,800.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Zainab is a dedicated professional with a passion for patient care.,False
Asst. Prof. Dr. Adil Hassan Chang,"Gastroenterologist",Hyderabad,8.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Asst. Prof. Dr. Adil Hassan Chang is a dedicated professional with a passion for patient care.,True
Asst. Prof. Dr. Shakir Hussain,"Gastroenterologist",Hyderabad,6.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,99.0,Dr. Asst. Prof. Dr. Shakir Hussain is a dedicated professional with a passion for patient care.,False
Dr. Majid Ali Soomro,"Gastroenterologist",Hyderabad,25.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Majid Ali Soomro is a dedicated professional with a passion for patient care.,True
Dr. Mohammad Akhbar,"Gastroenterologist",Hyderabad,8.0,800.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Mohammad Akhbar is a dedicated professional with a passion for patient care.,False
Dr. Abdul Sattar Memon,"Gastroenterologist",Hyderabad,25.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Abdul Sattar Memon is a dedicated professional with a passion for patient care.,True
Dr. Akram Bajwa,"Gastroenterologist",Hyderabad,7.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Akram Bajwa is a dedicated professional with a passion for patient care.,True
Prof. Dr. Rasheed Ahmed Shaikh,"Gastroenterologist",Hyderabad,10.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Prof. Dr. Rasheed Ahmed Shaikh is a dedicated professional with a passion for patient care.,True
Asst. Prof. Dr. Mubeen Ahmed Memon,"Pulmonologist / Lung Specialist",Nawabshah,10.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,98.0,Dr. Asst. Prof. Dr. Mubeen Ahmed Memon is a dedicated professional with a passion for patient care.,False
Dr. Roshan Ali Memon,"Pulmonologist / Lung Specialist, Cardiologist",Hyderabad,14.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Roshan Ali Memon is a dedicated professional with a passion for patient care.,True
Dr. Jawed Ulhadi Memon,"Pulmonologist / Lung Specialist",Hyderabad,21.0,600.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,98.0,Dr. Dr. Jawed Ulhadi Memon is a dedicated professional with a passion for patient care.,False
Dr. Noman Ahmed,"Pulmonologist / Lung Specialist",Hyderabad,10.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,86.0,Dr. Dr. Noman Ahmed is a dedicated professional with a passion for patient care.,False
Dr. Sagheer Hussain,"Pulmonologist / Lung Specialist",Hyderabad,12.0,1200.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Sagheer Hussain is a dedicated professional with a passion for patient care.,False
Dr. Ishfaq Ali Kehar,"Chest Respiratory Specialist",No Address Available,7.0,800.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Ishfaq Ali Kehar is a dedicated professional with a passion for patient care.,True
Dr. Noorullah,"Chest Respiratory Specialist",No Address Available,25.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Noorullah is a dedicated professional with a passion for patient care.,True
Dr. Ghulam Murtaza,"Pulmonologist / Lung Specialist",Hyderabad,10.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Ghulam Murtaza is a dedicated professional with a passion for patient care.,False
Dr. Gulzar Hussain Qureshi,"Pulmonologist / Lung Specialist",Hyderabad,10.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Gulzar Hussain Qureshi is a dedicated professional with a passion for patient care.,True
Dr. Shohab Hyder Shaikh,"Orthopedic Surgeon",Nawabshah,15.0,5000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,95.0,Dr. Dr. Shohab Hyder Shaikh is a dedicated professional with a passion for patient care.,False
Dr. Asif Ali,"Orthopedic Surgeon",Hyderabad,5.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Asif Ali is a dedicated professional with a passion for patient care.,True
Dr. Raheel Akbar Baloch,"Orthopedic Surgeon",Mirpur,8.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Raheel Akbar Baloch is a dedicated professional with a passion for patient care.,True
Dr. Niaz Hussain,"Orthopedic Surgeon",Hyderabad,18.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Niaz Hussain is a dedicated professional with a passion for patient care.,False
Dr. Asim Niaz,"Orthopedic Surgeon",No Address Available,8.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Asim Niaz is a dedicated professional with a passion for patient care.,True
Asst. Prof. Dr. Mohsin Aijaz Soomro,"Orthopedic Surgeon",Hyderabad,10.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,95.0,Dr. Asst. Prof. Dr. Mohsin Aijaz Soomro is a dedicated professional with a passion for patient care.,True
Dr. Jahanzeb Hassan,"Orthopedic Surgeon",No Address Available,2.0,2000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Jahanzeb Hassan is a dedicated professional with a passion for patient care.,True
Dr. Muhammad Shahid Khan,"Orthopedic Surgeon",Hyderabad,10.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Muhammad Shahid Khan is a dedicated professional with a passion for patient care.,False
Dr. Najeeb Ur Rehman,"Orthopedic Surgeon",Hyderabad,9.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Najeeb Ur Rehman is a dedicated professional with a passion for patient care.,True
Prof. Dr. Khalique Ahmed,"Orthopedic Surgeon",Hyderabad,10.0,750.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Prof. Dr. Khalique Ahmed is a dedicated professional with a passion for patient care.,True
Dr. Gulzar Saeed Khawaja,"Orthopedic Surgeon",Hyderabad,10.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Gulzar Saeed Khawaja is a dedicated professional with a passion for patient care.,False
Prof. Dr. Abdur Rehman Shaikh,"Orthopedic Surgeon",Hyderabad,40.0,2000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Prof. Dr. Abdur Rehman Shaikh is a dedicated professional with a passion for patient care.,True
Prof. Dr. Muhammad Akbar Nizamani,"Pediatrician",Hyderabad,40.0,2000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Prof. Dr. Muhammad Akbar Nizamani is a dedicated professional with a passion for patient care.,True
Dr. Waqar Mangrio,"Pediatrician",No Address Available,10.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Waqar Mangrio is a dedicated professional with a passion for patient care.,False
Dr. Saima Shaikh,"Pediatrician",No Address Available,9.0,600.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,67.0,Dr. Dr. Saima Shaikh is a dedicated professional with a passion for patient care.,False
Dr. Muhammad Shoaib,"Pediatrician",Hyderabad,18.0,700.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Muhammad Shoaib is a dedicated professional with a passion for patient care.,False
Dr. Sunail Abbas Khuwaja,"Pediatrician",No Address Available,9.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Sunail Abbas Khuwaja is a dedicated professional with a passion for patient care.,True
Dr. Saeed Ahmed Shaikh,"Pediatrician",Hyderabad,14.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Saeed Ahmed Shaikh is a dedicated professional with a passion for patient care.,True
Dr. Mumtaz Ali,"Pediatrician",Hyderabad,21.0,1600.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Mumtaz Ali is a dedicated professional with a passion for patient care.,False
Dr. Saqib Raza,"Pediatrician",Hyderabad,5.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Saqib Raza is a dedicated professional with a passion for patient care.,True
Dr. Suresh Kumar,"Pediatrician",Hyderabad,20.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Suresh Kumar is a dedicated professional with a passion for patient care.,False
Dr. Nr Veerwani,"Pediatrician",Hyderabad,8.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Nr Veerwani is a dedicated professional with a passion for patient care.,True
Dr. Javed Hussain,"Pediatrician",Hyderabad,10.0,700.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Javed Hussain is a dedicated professional with a passion for patient care.,True
Dr. Abdul Rehman Syial,"Pediatrician",Hyderabad,10.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Abdul Rehman Syial is a dedicated professional with a passion for patient care.,True
Dr. Sultan Ahmed,"Internal Medicine Specialist, General Physician, Endocrinologist, Diabetologist",Hyderabad,8.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Sultan Ahmed is a dedicated professional with a passion for patient care.,True
Dr. M Amin Memon,"General Physician",Hyderabad,4.0,350.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. M Amin Memon is a dedicated professional with a passion for patient care.,False
Dr. Sanam Faisal,"General Physician",Hyderabad,6.0,800.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Sanam Faisal is a dedicated professional with a passion for patient care.,True
Dr. Rachhpal Virwani,"Cardiologist",No Address Available,15.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Rachhpal Virwani is a dedicated professional with a passion for patient care.,True
Dr. Asif Talpur,"General Physician",No Address Available,19.0,800.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Asif Talpur is a dedicated professional with a passion for patient care.,True
